"idx","AID","address","lat","lon"
8011,"A793727","11800 Pollyanna Avenue in Austin (TX)",30.384284,-97.675339
8012,"A793728","5205 Hudson Bend Rd in Austin (TX)",-1.0,-1.0
8013,"A793729","5205 Hudson Bend Rd in Austin (TX)",-1.0,-1.0
8014,"A793730","6309 Burns Street in Austin (TX)",30.330821,-97.721002
8015,"A793732","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8016,"A793733","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8017,"A793734","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8018,"A793735","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8019,"A793736","15000 Guffey Dr in Austin (TX)",30.242867,-97.578853
8020,"A793736","1002 West Oltorf in Austin (TX)",30.244371,-97.764662
8021,"A793737","15000 Guffey Dr in Austin (TX)",30.242867,-97.578853
8022,"A793738","124 West William Cannon in Austin (TX)",30.194021,-97.78029
8023,"A793740","8004 Tapo Lane in Austin (TX)",30.28576,-97.638796
8024,"A793741","5109 Purple Sage Dr in Austin (TX)",30.31159,-97.65988
8025,"A793742","Austin (TX)",-1.0,-1.0
8026,"A793743","Austin (TX)",-1.0,-1.0
8027,"A793744","Austin (TX)",-1.0,-1.0
8028,"A793745","Parmer Lane And Metric Boulevard in Austin (TX)",-1.0,-1.0
8029,"A793746","Airport And 12Th Street in Austin (TX)",-1.0,-1.0
8030,"A793747","2003 Whirlaway Drive in Travis (TX)",30.218722,-97.52169
8031,"A793748","Austin (TX)",-1.0,-1.0
8032,"A793749","Austin (TX)",-1.0,-1.0
8033,"A793750","5000 Hudson Bend Road in Lakeway (TX)",-1.0,-1.0
8034,"A793751","5000 Hudson Bend Road in Lakeway (TX)",-1.0,-1.0
8035,"A793753","5000 Hudson Bend Road in Lakeway (TX)",-1.0,-1.0
8036,"A793754","9102 Shepard Drive in Austin (TX)",30.360455,-97.697971
8037,"A793755","9102 Shepard Drive in Austin (TX)",30.360455,-97.697971
8038,"A793756","Austin (TX)",-1.0,-1.0
8039,"A793757","8716 Research Blvd in Austin (TX)",30.363521,-97.719432
8040,"A793757","10900 Lakeline Mall in Austin (TX)",30.475502,-97.794715
8041,"A793757","Austin (TX)",-1.0,-1.0
8042,"A793757","13817 Research Blvd in Austin (TX)",30.479117,-97.80134
8043,"A793757","9901 N Capital Of Tx Hwy in Austin (TX)",30.39027,-97.740073
8044,"A793758","Austin (TX)",-1.0,-1.0
8045,"A793759","Austin (TX)",-1.0,-1.0
8046,"A793760","12800 Harrisglenn Drive in Austin (TX)",30.399598,-97.654697
8047,"A793760","Austin (TX)",-1.0,-1.0
8048,"A793761","8105 Warbler Ct in Austin (TX)",30.353653,-97.709304
8049,"A793762","Austin (TX)",-1.0,-1.0
8050,"A793762","13000 Blk N Ih 35 in Austin (TX)",-1.0,-1.0
8051,"A793763","Austin (TX)",-1.0,-1.0
8052,"A793763","11902 Alpheus in Austin (TX)",30.413706,-97.730163
8053,"A793765","6910 E. William Cannon in Austin (TX)",-1.0,-1.0
8054,"A793770","Austin (TX)",-1.0,-1.0
8055,"A793772","11210 Fm 2222 in Austin (TX)",29.915507,-96.112076
8056,"A793773","1207 Willow Street in Austin (TX)",30.258743,-97.732371
8057,"A793778","601 Saint Johns Avenue in Austin (TX)",-1.0,-1.0
8058,"A793779","601 Saint Johns Avenue in Austin (TX)",-1.0,-1.0
8059,"A793780","Austin (TX)",-1.0,-1.0
8060,"A793781","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8061,"A793782","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8062,"A793782","Manor (TX)",-1.0,-1.0
8063,"A793783","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8064,"A793783","9101 La Cresada Drive in Austin (TX)",30.203511,-97.869939
8065,"A793784","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8066,"A793785","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8067,"A793786","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8068,"A793787","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8069,"A793788","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8070,"A793789","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8071,"A793790","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8072,"A793791","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8073,"A793792","Fiesta Street And Govalle Avenue in Austin (TX)",-1.0,-1.0
8074,"A793793","2701 Penny Ln in Austin (TX)",30.36533,-97.73125
8075,"A793794","13409 Research Blvd in Austin (TX)",30.479117,-97.80134
8076,"A793795","2801 Meadow Bend in Austin (TX)",30.298589,-97.625893
8077,"A793796","9603 Thaxton Rd in Travis (TX)",30.135043,-97.733712
8078,"A793797","Frontier Trail in Austin (TX)",-1.0,-1.0
8079,"A793799","503 Sunset Circle in Austin (TX)",30.238664,-97.750056
8080,"A793800","1711 Rutland Drive in Austin (TX)",30.37521,-97.711749
8081,"A793801","Pearce Lane And Kellam Road in Austin (TX)",-1.0,-1.0
8082,"A793802","Austin (TX)",-1.0,-1.0
8083,"A793803","Austin (TX)",-1.0,-1.0
8084,"A793804","Austin (TX)",-1.0,-1.0
8085,"A793805","Austin (TX)",-1.0,-1.0
8086,"A793806","Austin (TX)",-1.0,-1.0
8087,"A793807","Austin (TX)",-1.0,-1.0
8088,"A793809","5907 Manor Road in Austin (TX)",30.306741,-97.679142
8089,"A793810","5907 Manor Road in Austin (TX)",30.306741,-97.679142
8090,"A793811","5907 Manor Road in Austin (TX)",30.306741,-97.679142
8091,"A793812","5907 Manor Road in Austin (TX)",30.306741,-97.679142
8092,"A793813","East Stassney Road And Jacaranda Drive in Austin (TX)",-1.0,-1.0
8093,"A793814","Austin (TX)",-1.0,-1.0
8094,"A793815","Austin (TX)",-1.0,-1.0
8095,"A793816","Austin (TX)",-1.0,-1.0
8096,"A793817","Austin (TX)",-1.0,-1.0
8097,"A793818","Austin (TX)",-1.0,-1.0
8098,"A793819","Anderson Lane And Burnet Road in Austin (TX)",-1.0,-1.0
8099,"A793820","124 W Anderson Ln in Austin (TX)",30.344704,-97.705244
8100,"A793821","Austin (TX)",-1.0,-1.0
8101,"A793822","616 Thrasher Lane in Austin (TX)",30.237118,-97.694321
8102,"A793828","Cameron And 51St in Austin (TX)",-1.0,-1.0
8103,"A793828","4535 E Hwy 71 in Austin (TX)",-1.0,-1.0
8104,"A793829","Austin (TX)",-1.0,-1.0
8105,"A793830","Austin (TX)",-1.0,-1.0
8106,"A793832","11317 Hungry Horse in Manor (TX)",-1.0,-1.0
8107,"A793832","Outside Jurisdiction",-1.0,-1.0
8108,"A793834","1305 Camp Craft Road in Austin (TX)",30.275017,-97.815863
8109,"A793835","1305 Camp Craft Road in Austin (TX)",30.275017,-97.815863
8110,"A793837","4501 E. Riverside #1041 in Austin (TX)",-1.0,-1.0
8111,"A793839","8038 Exchange Dr in Austin (TX)",30.332757,-97.663845
8112,"A793843","8504 Dryfield Drive in Austin (TX)",30.359541,-97.713639
8113,"A793844","8504 Dryfield Drive in Austin (TX)",30.359541,-97.713639
8114,"A793845","8504 Dryfield Drive in Austin (TX)",30.359541,-97.713639
8115,"A793846","8504 Dryfield Drive in Austin (TX)",30.359541,-97.713639
8116,"A793848","9704 Giles Rd in Travis (TX)",-1.0,-1.0
8117,"A793856","Austin (TX)",-1.0,-1.0
8118,"A793864","6600 Ed Bluestein Blvd in Austin (TX)",30.305514,-97.661542
8119,"A793865","6013 Diamondleaf Bend in Austin (TX)",30.259652,-97.576973
8120,"A793866","Wideleaf Dr And Belafonte Dr in Austin (TX)",-1.0,-1.0
8121,"A793867","5704 Honeybee Bend in Austin (TX)",30.169448,-97.748304
8122,"A793868","3600 Presidential Blvd in Austin (TX)",30.193489,-97.66501
8123,"A793869","1735 Rutland Dr in Austin (TX)",30.376993,-97.710848
8124,"A793870","Austin (TX)",-1.0,-1.0
8125,"A793871","Austin (TX)",-1.0,-1.0
8126,"A793873","7504 Calumet Cove in Austin (TX)",30.205697,-97.829892
8127,"A793874","Pearce Lane in Travis (TX)",-1.0,-1.0
8128,"A793876","Austin (TX)",-1.0,-1.0
8129,"A793877","21004 Blake Manor Road in Travis (TX)",30.258199,-97.480096
8130,"A793879","6534 E Ben White Blvd in Austin (TX)",30.220691,-97.687153
8131,"A793880","1321 Mckie Cv in Austin (TX)",30.329315,-97.691791
8132,"A793881","1321 Mckie Cv in Austin (TX)",30.329315,-97.691791
8133,"A793882","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8134,"A793883","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8135,"A793884","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8136,"A793885","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8137,"A793886","1708 Wheless Lane in Austin (TX)",30.315529,-97.690668
8138,"A793887","Austin (TX)",-1.0,-1.0
8139,"A793888","644 Landon Samuel Loop in Pflugerville (TX)",-1.0,-1.0
8140,"A793889","644 Landon Samuel Loop in Pflugerville (TX)",-1.0,-1.0
8141,"A793890","644 Landon Samuel Loop in Pflugerville (TX)",-1.0,-1.0
8142,"A793891","8926 North Lamar Boulevard in Austin (TX)",30.358758,-97.699715
8143,"A793892","8926 North Lamar Boulevard in Austin (TX)",30.358758,-97.699715
8144,"A793893","Holly And Comal in Austin (TX)",-1.0,-1.0
8145,"A793894","12820 North Lamar in Austin (TX)",30.369852,-97.687261
8146,"A793895","12820 North Lamar in Austin (TX)",30.369852,-97.687261
8147,"A793896","10200 Boulder Lane in Austin (TX)",30.427991,-97.842183
8148,"A793896","8801 Fm 620 in Austin (TX)",30.427316,-97.842969
8149,"A793897","12820 North Lamar in Austin (TX)",30.369852,-97.687261
8150,"A793898","12820 North Lamar in Austin (TX)",30.369852,-97.687261
8151,"A793899","12820 North Lamar in Austin (TX)",30.369852,-97.687261
8152,"A793899","6003 Old Lockhart Road in Travis (TX)",30.044096,-97.688702
8153,"A793900","12820 North Lamar in Austin (TX)",30.369852,-97.687261
8154,"A793901","104 W Grady Ln in Austin (TX)",-1.0,-1.0
8155,"A793902","Austin (TX)",-1.0,-1.0
8156,"A793902","Austin (TX)",-1.0,-1.0
8157,"A793903","Austin (TX)",-1.0,-1.0
8158,"A793903","Austin (TX)",-1.0,-1.0
8159,"A793904","290 W And Circle Dr in Austin (TX)",-1.0,-1.0
8160,"A793906","1156 W Cesar Chavez St in Austin (TX)",30.269672,-97.759772
8161,"A793909","2300 Bitter Creek in Austin (TX)",30.18376,-97.760359
8162,"A793909","9815 Copper Creek Drive in Austin (TX)",30.45771,-97.788261
8163,"A793909","10010 Anderson Mill Road in Austin (TX)",30.449169,-97.815453
8164,"A793911","Dove Springs Dr & E Stassney Ln in Austin (TX)",-1.0,-1.0
8165,"A793912","1013 Cavanaugh in Austin (TX)",-1.0,-1.0
8166,"A793914","Lockwood Rd And Old Lockwood Rd in Manor (TX)",-1.0,-1.0
8167,"A793915","8105 S 973 in Travis (TX)",-1.0,-1.0
8168,"A793916","Anderson Mill Road And Research Boulevard in Austin (TX)",-1.0,-1.0
8169,"A793917","7201 Levander Loop in Austin (TX)",30.25148,-97.690812
8170,"A793918","Mcneil Dr And Heinemann Dr in Austin (TX)",-1.0,-1.0
8171,"A793920","5708 Fence Roaw in Austin (TX)",-1.0,-1.0
8172,"A793922","3308 Thompson Street in Austin (TX)",30.266989,-97.699751
8173,"A793923","3308 Thompson Street in Austin (TX)",30.266989,-97.699751
8174,"A793924","3308 Thompson Street in Austin (TX)",30.266989,-97.699751
8175,"A793925","3308 Thompson Street in Austin (TX)",30.266989,-97.699751
8176,"A793926","E St Johns And Carver in Austin (TX)",-1.0,-1.0
8177,"A793927","Airport And Bolm in Austin (TX)",-1.0,-1.0
8178,"A793928","11717 Mc Angus Rd in Travis (TX)",-1.0,-1.0
8179,"A793929","11129 Seay St in Austin (TX)",30.344451,-97.612322
8180,"A793930","11129 Seay St in Austin (TX)",30.344451,-97.612322
8181,"A793931","11129 Seay St in Austin (TX)",30.344451,-97.612322
8182,"A793932","11129 Seay St in Austin (TX)",30.344451,-97.612322
8183,"A793933","11129 Seay St in Austin (TX)",30.344451,-97.612322
8184,"A793934","6448 E Us 290 Hwy Svrd Wb in Austin (TX)",-1.0,-1.0
8185,"A793941","Astro View / Moonglow in Austin (TX)",-1.0,-1.0
8186,"A793942","Astro View / Moonglow in Austin (TX)",-1.0,-1.0
8187,"A793943","1011 Davinson in Austin (TX)",-1.0,-1.0
8188,"A793944","Astro View / Moonglow in Austin (TX)",-1.0,-1.0
8189,"A793945","Astro View / Moonglow in Austin (TX)",-1.0,-1.0
8190,"A793946","Astro View / Moonglow in Austin (TX)",-1.0,-1.0
8191,"A793949","4400 Franklin Park Dr in Austin (TX)",30.200421,-97.746737
8192,"A793950","3200 S 1St St in Austin (TX)",30.233184,-97.765469
8193,"A793950","Austin (TX)",-1.0,-1.0
8194,"A793954","Austin (TX)",-1.0,-1.0
8195,"A793955","2316 Thrasher Lane in Austin (TX)",30.219532,-97.703312
8196,"A793956","2316 Thrasher Lane in Austin (TX)",30.219532,-97.703312
8197,"A793956","Austin (TX)",-1.0,-1.0
8198,"A793957","2400 Wickersham in Austin (TX)",30.227649,-97.723295
8199,"A793958","9601 Gambels Quail Drive in Austin (TX)",30.370935,-97.706165
8200,"A793959","Georgian Acres And Research Blvd in Austin (TX)",-1.0,-1.0
8201,"A793960","Onion Creek Park in Austin (TX)",-1.0,-1.0
8202,"A793960","7000 Onion Creek Drive in Austin (TX)",30.171715,-97.743603
8203,"A793961","Onion Creek Park in Austin (TX)",-1.0,-1.0
8204,"A793962","8214 Alum Rock Dr in Austin (TX)",30.155857,-97.743759
8205,"A793964","8214 Alum Rock Dr in Austin (TX)",30.155857,-97.743759
8206,"A793965","8214 Alum Rock Dr in Austin (TX)",30.155857,-97.743759
8207,"A793966","8214 Alum Rock Dr in Austin (TX)",30.155857,-97.743759
8208,"A793967","8214 Alum Rock Dr in Austin (TX)",30.155857,-97.743759
8209,"A793968","805 E Oltorf St in Austin (TX)",30.236275,-97.747591
8210,"A793969","Austin (TX)",-1.0,-1.0
8211,"A793969","4807 Commercial Park in Austin (TX)",30.323476,-97.65554
8212,"A793970","3401 Lynridge Drive in Austin (TX)",30.317008,-97.665044
8213,"A793971","11300 Stormy Ridge Rd in Austin (TX)",-1.0,-1.0
8214,"A793972","11300 Stormy Ridge Rd in Austin (TX)",-1.0,-1.0
8215,"A793973","1405 Beckett St in Austin (TX)",30.355577,-97.718537
8216,"A793974","4813 Clearview Drive in Austin (TX)",30.295781,-97.774185
8217,"A793975","9300 Northgate in Austin (TX)",30.372392,-97.715607
8218,"A793977","8310 Wolf Lane in Travis (TX)",30.177641,-97.544482
8219,"A793977","North Lamar Boulevard And West North Loop in Austin (TX)",-1.0,-1.0
8220,"A793977","5400 North Lamar Boulevard in Austin (TX)",30.322259,-97.729183
8221,"A793978","5300 Sh 71 in Travis (TX)",30.171155,-97.519223
8222,"A793979","2109 Dove Springs Rd in Austin (TX)",-1.0,-1.0
8223,"A793979","Austin (TX)",-1.0,-1.0
8224,"A793980","2109 Dove Springs Rd in Austin (TX)",-1.0,-1.0
8225,"A793981","Austin (TX)",-1.0,-1.0
8226,"A793982","2109 Dove Springs Rd in Austin (TX)",-1.0,-1.0
8227,"A793983","3015 Geronimo in Austin (TX)",-1.0,-1.0
8228,"A793984","Susquehanna And Manor Road in Austin (TX)",-1.0,-1.0
8229,"A793986","2301 Grove Blvd in Austin (TX)",30.222888,-97.707183
8230,"A793987","Jolynn in Austin (TX)",-1.0,-1.0
8231,"A793988","Jolynn in Austin (TX)",-1.0,-1.0
8232,"A793989","Manor (TX)",-1.0,-1.0
8233,"A793990","Manor (TX)",-1.0,-1.0
8234,"A793991","Manor (TX)",-1.0,-1.0
8235,"A793992","Manor (TX)",-1.0,-1.0
8236,"A793993","Manor (TX)",-1.0,-1.0
8237,"A793994","Manor (TX)",-1.0,-1.0
8238,"A793996","Austin (TX)",-1.0,-1.0
8239,"A793997","3400 Shoreline Drive in Austin (TX)",-1.0,-1.0
8240,"A793999","8308 Calera Drive in Austin (TX)",-1.0,-1.0
8241,"A794000","8308 Calera Drive in Austin (TX)",-1.0,-1.0
8242,"A794001","8308 Calera Drive in Austin (TX)",-1.0,-1.0
8243,"A794003","Austin (TX)",-1.0,-1.0
8244,"A794004","Austin (TX)",-1.0,-1.0
8245,"A794005","Austin (TX)",-1.0,-1.0
8246,"A794006","2707 Ih35 in Austin (TX)",-1.0,-1.0
8247,"A794007","302 E Townes in Manor (TX)",-1.0,-1.0
8248,"A794010","2504 New York Apt# 106 in Austin (TX)",-1.0,-1.0
8249,"A794011","Austin (TX)",-1.0,-1.0
8250,"A794012","Austin (TX)",-1.0,-1.0
8251,"A794013","183 And Springdale in Austin (TX)",-1.0,-1.0
8252,"A794014","183 And Springdale in Austin (TX)",-1.0,-1.0
8253,"A794015","Austin (TX)",-1.0,-1.0
8254,"A794016","9Th And Lamar in Austin (TX)",-1.0,-1.0
8255,"A794018","North Lamar in Austin (TX)",-1.0,-1.0
8256,"A794019","5402 Rose Hill Circle in Austin (TX)",30.214978,-97.793583
8257,"A794020","1720 Wells Branch in Travis (TX)",30.446082,-97.677174
8258,"A794021","7100 North Ih35 in Austin (TX)",-1.0,-1.0
8259,"A794022","13419 E 290 Hwy in Manor (TX)",-1.0,-1.0
8260,"A794024","Austin (TX)",-1.0,-1.0
8261,"A794025","7201 Levander Loop in Austin (TX)",30.25148,-97.690812
8262,"A794026","6307 Bluff Springs in Austin (TX)",30.191395,-97.765549
8263,"A794027","7201 Levander Loop in Austin (TX)",30.25148,-97.690812
8264,"A794028","7201 Levander Loop in Austin (TX)",30.25148,-97.690812
8265,"A794029","1101 Mearns Meadow in Austin (TX)",30.369444,-97.700663
8266,"A794030","8201 Fm 812 in Austin (TX)",-1.0,-1.0
8267,"A794032","12400 Mellow Meadow Dr in Austin (TX)",30.457074,-97.798273
8268,"A794033","10205 North Lamar in Austin (TX)",30.369852,-97.687261
8269,"A794034","10205 North Lamar in Austin (TX)",30.369852,-97.687261
8270,"A794035","Pflugerville (TX)",-1.0,-1.0
8271,"A794036","1203 Eleanor Street in Austin (TX)",30.27413,-97.679095
8272,"A794037","1203 Eleanor Street in Austin (TX)",30.27413,-97.679095
8273,"A794038","1203 Eleanor Street in Austin (TX)",30.27413,-97.679095
8274,"A794041","6104 Diamondleaf Bend in Austin (TX)",30.260136,-97.577362
8275,"A794042","4102 Reynosa Drive in Austin (TX)",-1.0,-1.0
8276,"A794043","Austin (TX)",-1.0,-1.0
8277,"A794043","Austin (TX)",-1.0,-1.0
8278,"A794044","Brookswood And Alf Ave in Austin (TX)",-1.0,-1.0
8279,"A794045","Bluff Springs in Austin (TX)",-1.0,-1.0
8280,"A794046","4102 Reynosa Drive in Austin (TX)",-1.0,-1.0
8281,"A794046","Austin (TX)",-1.0,-1.0
8282,"A794047","Brodie Lane And Yandall in Austin (TX)",-1.0,-1.0
8283,"A794048","4102 Reynosa Drive in Austin (TX)",-1.0,-1.0
8284,"A794048","11308 Santa Cruz Drive in Austin (TX)",30.407805,-97.739554
8285,"A794048","Austin (TX)",-1.0,-1.0
8286,"A794049","4102 Reynosa Drive in Austin (TX)",-1.0,-1.0
8287,"A794050","4102 Reynosa Drive in Austin (TX)",-1.0,-1.0
8288,"A794051","9415 Mc Neil in Austin (TX)",-1.0,-1.0
8289,"A794051","9415 Mcneil Dr in Austin (TX)",30.440348,-97.751502
8290,"A794053","9712 Eastwend in Austin (TX)",30.365641,-97.692597
8291,"A794054","9712 Eastwend in Austin (TX)",30.365641,-97.692597
8292,"A794055","9712 Eastwend in Austin (TX)",30.365641,-97.692597
8293,"A794056","Dove Springs And Nesting Way in Austin (TX)",-1.0,-1.0
8294,"A794057","719 Fort Chadbourne Drive in Austin (TX)",30.154224,-97.815353
8295,"A794058","719 Fort Chadbourne Drive in Austin (TX)",30.154224,-97.815353
8296,"A794059","719 Fort Chadbourne Drive in Austin (TX)",30.154224,-97.815353
8297,"A794060","Austin (TX)",-1.0,-1.0
8298,"A794061","Austin (TX)",-1.0,-1.0
8299,"A794063","William Cannon And Cotton Bluff in Austin (TX)",-1.0,-1.0
8300,"A794064","William Cannon And Cotton Bluff in Austin (TX)",-1.0,-1.0
8301,"A794065","William Cannon And Cotton Bluff in Austin (TX)",-1.0,-1.0
8302,"A794065","2104 East Anderson Lane in Austin (TX)",30.330016,-97.678173
8303,"A794066","William Cannon And Cotton Bluff in Austin (TX)",-1.0,-1.0
8304,"A794067","601 Camp Craft in Austin (TX)",30.27686,-97.815469
8305,"A794068","Austin (TX)",-1.0,-1.0
8306,"A794069","601 Camp Craft in Austin (TX)",30.27686,-97.815469
8307,"A794071","601 Camp Craft in Austin (TX)",30.27686,-97.815469
8308,"A794072","601 Camp Craft in Austin (TX)",30.27686,-97.815469
8309,"A794073","601 Camp Craft in Austin (TX)",30.27686,-97.815469
8310,"A794074","5500 Ross Road in Austin (TX)",30.173748,-97.623737
8311,"A794075","601 Camp Craft in Austin (TX)",30.27686,-97.815469
8312,"A794076","1100 Congress Avenue in Austin (TX)",30.272609,-97.741133
8313,"A794077","5605 Waywood Dr in Austin (TX)",-1.0,-1.0
8314,"A794077","Outside Jurisdiction",-1.0,-1.0
8315,"A794078","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8316,"A794079","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8317,"A794080","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8318,"A794081","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8319,"A794082","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8320,"A794083","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8321,"A794084","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8322,"A794085","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8323,"A794086","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8324,"A794087","701 Woodward Street in Austin (TX)",30.225402,-97.752067
8325,"A794088","144 Panorama Bay in Travis (TX)",-1.0,-1.0
8326,"A794089","144 Panorama Bay in Travis (TX)",-1.0,-1.0
8327,"A794090","1300 Crossing Place in Austin (TX)",30.238302,-97.713504
8328,"A794094","3805 Caldwell Ln in Travis (TX)",30.19462,-97.549673
8329,"A794095","1215 West Sluaghter Ln in Austin (TX)",-1.0,-1.0
8330,"A794096","1215 West Sluaghter Ln in Austin (TX)",-1.0,-1.0
8331,"A794097","1215 West Sluaghter Ln in Austin (TX)",-1.0,-1.0
8332,"A794104","100 Grady St in Austin (TX)",29.63577,-96.06559
8333,"A794109","Austin (TX)",-1.0,-1.0
8334,"A794109","Austin (TX)",-1.0,-1.0
8335,"A794110","3400 South Congress in Austin (TX)",30.238521,-97.75046
8336,"A794111","3400 South Congress in Austin (TX)",30.238521,-97.75046
8337,"A794112","3400 South Congress in Austin (TX)",30.238521,-97.75046
8338,"A794114","3017 Burleson Road in Austin (TX)",30.221164,-97.733826
8339,"A794115","East Rundberg And Payton Gin in Austin (TX)",-1.0,-1.0
8340,"A794116","1700 Terri Road in Austin (TX)",-1.0,-1.0
